Category;Title;Link
Notícia;Nicette Bruno tem 'discreta melhora', mas segue intubada e sedada;https://emais.estadao.com.br/noticias/gente,nicette-bruno-tem-discreta-melhora-mas-segue-intubada-e-sedada,70003540106
Notícia;Confira atrações e novidades da programação de Natal de São Paulo;https://cultura.estadao.com.br/noticias/geral,programacao-de-natal-em-sp-confira-as-atracoes-e-novidades-de-2020,70003539044
Notícia;"Palmeiras abre as quartas de final da Libertadores na terça; confira as datas";https://esportes.estadao.com.br/noticias/futebol,palmeiras-abre-as-quartas-de-final-da-libertadores-na-terca-confira-as-datas,70003539980
Notícia;Billie Eilish cancela todos os shows da turnê 'Where Do We Go?';https://cultura.estadao.com.br/noticias/musica,billie-eilish-cancela-todos-os-shows-da-turne-where-do-we-go,70003540078
Notícia;"Nova linha de aromatizadores de ambiente tem ""cheirinho de viagem""";https://viagem.estadao.com.br/noticias/geral,hoteiscom-lanca-linha-de-aromatizadores-de-ambiente-exclusivos-com-cheirinho-de-viagem,70003539989
Notícia;Pistola usada por Sean Connery em '007 Contra o Satânico Dr. No' é vendida por 256 mil dólares;https://cultura.estadao.com.br/noticias/cinema,pistola-usada-por-sean-connery-em-007-contra-o-satanico-dr-no-e-vendida-por-256-mil-dolares,70003539922
Notícia;Músicos de todos os países formam Orquestra da Terra para gravar canção única;https://cultura.estadao.com.br/noticias/musica,musicos-de-todos-os-paises-formam-orquestra-da-terra-para-gravar-cancao-unica,70003540035
Notícia;50 melhores restaurantes da América Latina traz A Casa do Porco em 4º lugar;https://paladar.estadao.com.br/noticias/restaurante-e-bares,50-melhores-restaurantes-da-america-latina-traz-a-casa-do-porco-em-4-lugar,70003539092
Notícia;Jihad Bolsonarista avança: Amazônia é maior vítima;https://marsemfim.com.br/jihad-bolsonarista-avanca-amazonia-e-maior-vitima/
Notícia;A esquecida eleição direta para prefeito de São Paulo em 1907;https://acervo.estadao.com.br/noticias/acervo,a-esquecida-eleicao-direta-em-sao-paulo-de-1907,70003532145,0.htm
Notícia;A nova geração do ícone do off-road já está à venda no Brasil;https://economia.estadao.com.br/noticias/geral,a-nova-geracao-do-icone-do-off-road-ja-esta-a-venda-no-brasil,70003537678
Notícia;Plataforma digital ajuda no controle de plantas daninhas;https://economia.estadao.com.br/noticias/agronegocios,plataforma-digital-ajuda-no-controle-de-plantas-daninhas,70003536780
Notícia;Consumidores próximos do dia a dia da pecuária no Brasil;https://economia.estadao.com.br/noticias/agronegocios,webserie-aproxima-consumidores-ao-dia-a-dia-da-pecuaria-no-brasil,70003537124
Notícia;Gosta de super-heróis? Itens da Marvel em promoção;https://cultura.estadao.com.br/noticias/cinema,gosta-de-super-herois,70003540005
